index,gene1,gene2,gene3,split,measured_tau,measured_p,M01,M02,M03,pred_mean,pred_worst,rank
19989649,YOL086C,YKR029C,YJL105W,train,0.008375,0.3097,0.046875,0.01689148,0.02293396,0.028900146,0.01689148,3515865
30159922,YJL133W,YKR052C,YER123W,train,-0.057069,0.4327,0.027709961,0.045288086,0.013656616,0.028884888,0.013656616,3521530
23845166,YBR177C,YPL095C,YDR099W,train,0.051198,0.2063,0.04345703,0.03591919,0.007232666,0.028869629,0.007232666,3527003
22507134,YPR167C,YFR023W,YHR015W,train,-0.055726,0.2837,0.040618896,0.023254395,0.022644043,0.028839111,0.022644043,3538522
3049652,YDR530C,YCL050C,YBR240C,train,0.057652,0.1769,0.04345703,0.022094727,0.020950317,0.028834024,0.020950317,3541001
23845211,YBR177C,YPL095C,YOR123C,train,0.010478,0.4076,0.058746338,0.016433716,0.011245728,0.028808594,0.011245728,3549268
20299972,YDR513W,YDR099W,YCL035C,train,-0.027038,0.3657,0.0345459,0.03869629,0.013122559,0.028788248,0.013122559,3557435
19086293,YDR452W,YAL051W,YOR363C,train,0.001905,0.4156,0.060821533,0.019454956,0.0060653687,0.028780619,0.0060653687,3559480
22134660,YNR067C,YMR182C,YPL230W,train,0.045246,0.09263,0.05984497,-0.002374649,0.028869629,0.028779984,-0.002374649,3559500
23035392,YAL062W,YOR375C,YBL088C,test,0.017151,0.4197,0.034484863,0.0345459,0.017303467,0.028778076,0.017303467,3559799
31953626,YML100W,YMR261C,YAL051W,train,0.029895,0.4989,0.04537964,0.024719238,0.016220093,0.02877299,0.016220093,3562060
19632356,YKL148C,YLR266C,YOR172W,train,0.021561,0.3288,0.04135132,0.020812988,0.02407837,0.028747559,0.020812988,3571484
19363877,YGR144W,YML007W,YDR423C,train,-0.001665,0.3883,0.052978516,0.017044067,0.016204834,0.028742472,0.016204834,3572838
39380039,YMR319C,YOR066W,YKR077W,train,-0.002005,0.266,0.037994385,0.018249512,0.029937744,0.028727213,0.018249512,3578626
19248446,YGL027C,YLR266C,YOR172W,train,0.054602,0.1935,0.038360596,0.013900757,0.03390503,0.028722128,0.013900757,3579993
21731583,YLL001W,YIR018W,YOL028C,test,0.006376,0.4629,0.03768921,0.02154541,0.026885986,0.02870687,0.02154541,3586130
31168674,YLL012W,YLR020C,YER123W,train,-0.075043,0.1781,0.035339355,0.010650635,0.04006958,0.028686523,0.010650635,3593565
21224048,YGR055W,YJL110C,YKR034W,val,-0.018496,0.4293,0.032226562,0.016204834,0.037628174,0.028686523,0.016204834,3594035
26667899,YDR368W,YOR120W,YKL101W,val,-0.0538,0.4203,0.04449463,0.038024902,0.0035266876,0.028682074,0.0035266876,3594520
19119453,YDR503C,YKR029C,YJL105W,train,0.033158,0.04254,0.04586792,0.009811401,0.030334473,0.028671265,0.009811401,3599391
20574190,YBR147W,YMR182C,YPL230W,test,-0.00447,0.1,0.0362854,0.021408081,0.028259277,0.028650919,0.021408081,3605589
20765214,YDR071C,YFR023W,YHR015W,val,-0.029263,0.2694,0.04269409,0.011962891,0.031280518,0.028645834,0.011962891,3608490
31305550,YLL061W,YPL274W,YDR247W,train,-0.077232,0.3605,0.030273438,0.034606934,0.02104187,0.028640747,0.02104187,3610564
19035105,YDR178W,YAL051W,YOR363C,train,0.00385,0.2028,0.03955078,0.02758789,0.018753052,0.028630575,0.018753052,3613627
2743242,YDR178W,YLR164W,YOL003C,train,-0.009036,0.4423,0.049926758,0.022979736,0.012954712,0.028620401,0.012954712,3617365
19325486,YGR055W,YML007W,YDR423C,train,-0.001345,0.4783,0.020721436,0.028045654,0.03704834,0.028605143,0.020721436,3623104
28704590,YGR138C,YPR156C,YOR304W,train,-0.035897,0.4423,0.06402588,0.008560181,0.013137817,0.028574625,0.008560181,3633583
19042671,YDR178W,YKR029C,YJL105W,test,-0.008378,0.4363,0.05178833,0.016113281,0.017822266,0.028574625,0.016113281,3634774
21742180,YLL041C,YDR259C,YOR028C,train,0.004593,0.1611,0.038391113,0.019851685,0.027435303,0.028559366,0.019851685,3639877
19848882,YLR386W,YKR029C,YJL105W,train,-0.081121,0.3243,0.04336548,0.008117676,0.034179688,0.028554281,0.008117676,3642133
21102190,YGL027C,YBL056W,YER089C,train,0.054728,0.3536,0.039367676,0.025024414,0.021224976,0.028539022,0.021224976,3646941
89209,YBR147W,YOL092W,YIL095W,train,-0.058328,0.2896,0.04043579,0.026947021,0.018218994,0.028533936,0.018218994,3649379
19047364,YDR178W,YPL089C,YBR182C,train,0.017632,0.3813,0.045013428,0.015579224,0.024993896,0.028528849,0.015579224,3651804
19034567,YDR147W,YPL089C,YBR182C,test,0.05844,0.441,0.04824829,0.03125,0.0060806274,0.028526306,0.0060806274,3652088
21283640,YGR248W,YBL056W,YER089C,train,-0.032344,0.1901,0.04663086,0.016189575,0.022735596,0.028518677,0.016189575,3654983
21437358,YJL134W,YGL096W,YPL177C,train,-0.116682,0.3122,0.06817627,0.025726318,-0.008476257,0.028475443,-0.008476257,3670956
22348513,YOR245C,YIR018W,YOL028C,test,-0.034099,0.4566,0.04135132,0.0155181885,0.028533936,0.028467814,0.0155181885,3674127
26565778,YDR343C,YHR094C,YFL021W,train,-0.010646,0.3873,0.029846191,0.02468872,0.030761719,0.02843221,0.02468872,3686672
23035429,YAL062W,YOR375C,YKL213C,train,0.089698,0.3579,0.022659302,0.01687622,0.04574585,0.028427124,0.01687622,3688618
18764590,YBR019C,YOR066W,YKR077W,train,0.0404105,0.03373669818044218,0.03338623,0.015151978,0.036743164,0.028427124,0.015151978,3689258
20906830,YDR497C,YDR122W,YLR096W,train,-0.059667,0.4498,0.045806885,0.027313232,0.012130737,0.028416952,0.012130737,3692761
26667872,YDR368W,YOR120W,YCR073C,train,0.02565,0.4958,0.03994751,0.01727295,0.028015137,0.028411865,0.01727295,3694334
24939742,YCR048W,YNR019W,YDL048C,train,0.07082050000000001,0.2400130587341189,0.054901123,0.0012073517,0.02911377,0.028407415,0.0012073517,3696094
5631627,YOR040W,YDR272W,YBR028C,train,0.013359,0.4159,0.025268555,0.02420044,0.03567505,0.028381348,0.02420044,3706949
175168,YDR147W,YLR133W,YHR079C,train,-0.012772,0.04939,0.047027588,0.025421143,0.012680054,0.02837626,0.012680054,3708390
26565811,YDR343C,YHR094C,YOR061W,train,-0.030008,0.4616,0.05126953,0.021026611,0.012802124,0.028366089,0.012802124,3711260
36014428,YGL006W,YOR066W,YKR077W,train,0.049891,7.614e-05,0.026397705,0.03540039,0.023284912,0.028361002,0.023284912,3713148
38497046,YLR189C,YOR066W,YKR077W,val,-0.020793,0.2693,0.029907227,0.01751709,0.037628174,0.02835083,0.01751709,3716805
31319028,YLL062C,YPL273W,YGL014W,train,-0.008904,0.4048,0.049194336,0.024169922,0.011642456,0.028335571,0.011642456,3723007
19162537,YDR530C,YPL089C,YBR182C,train,-0.008252,0.258,0.050964355,0.03375244,0.00024604797,0.028320948,0.00024604797,3728384
22486125,YPR140W,YDR259C,YOR028C,train,-0.003694,0.4172,0.05593872,0.018478394,0.010543823,0.028320312,0.010543823,3729309
3901317,YIR037W,YKL026C,YJR066W,train,-0.039678,0.3521,0.033233643,0.021484375,0.030181885,0.028299967,0.021484375,3737128
175171,YDR147W,YLR133W,YJL187C,train,0.05341,0.4797,0.03286743,0.050201416,0.0018253326,0.02829806,0.0018253326,3737781
31818140,YLR432W,YML056C,YOL003C,val,0.03048,0.3486,0.049041748,0.017349243,0.018478394,0.028289795,0.017349243,3740476
21805249,YLR044C,YJR127C,YML081W,test,-0.08465,0.3447,0.03527832,0.023773193,0.025817871,0.028289795,0.023773193,3741016
21042073,YER056C,YIR018W,YOL028C,train,0.006739,0.4954,0.037200928,0.037109375,0.010559082,0.028289795,0.010559082,3741586
26594366,YDR345C,YHR096C,YBR028C,train,-0.014739,0.4642,0.0234375,0.026916504,0.034484863,0.028279623,0.0234375,3743951
21481170,YJL155C,YMR119W,YNL008C,test,-0.018055,0.4791,0.044281006,0.013366699,0.027191162,0.028279623,0.013366699,3744821
27124611,YEL006W,YIL006W,YCR073C,train,-0.052267,0.4583,0.04736328,0.014480591,0.022994995,0.028279623,0.014480591,3745529
20556045,YBR111C,YMR182C,YPL230W,train,0.055187,0.279,0.038391113,0.005378723,0.041046143,0.028271994,0.005378723,3747655
19887273,YMR015C,YKR029C,YJL105W,val,-0.064822,0.4073,0.04458618,0.03451538,0.005630493,0.028244019,0.005630493,3758482
31818088,YLR432W,YML056C,YBR028C,train,-0.01919,0.4538,0.03668213,0.035125732,0.012908936,0.028238932,0.012908936,3759979
19291045,YGR015C,YAL051W,YOR363C,train,0.010896,0.4508,0.03817749,0.02645874,0.020050049,0.02822876,0.020050049,3763794
21934795,YLR308W,YMR119W,YNL008C,train,-0.000223,0.189,0.0385437,0.022201538,0.023925781,0.028223673,0.022201538,3766189
5887223,YPL053C,YDR483W,YOR230W,train,-0.014839,0.4898,0.021453857,0.031982422,0.031219482,0.028218588,0.021453857,3768504
22471623,YPR003C,YGL096W,YPL177C,train,-0.005503,0.4933,0.03213501,0.028503418,0.023986816,0.028208414,0.023986816,3772088
5887217,YPL053C,YDR483W,YOL003C,val,-0.02599,0.2652,0.033996582,0.0423584,0.008224487,0.028193155,0.008224487,3777953
22515705,YPR167C,YMR182C,YPL230W,train,0.193033,0.1516,0.04537964,0.034210205,0.0049819946,0.028190613,0.0049819946,3778415
31691267,YLR284C,YOR180C,YDR043C,val,0.026195,0.4127,0.043792725,0.014556885,0.0262146,0.02818807,0.014556885,3779590
26565800,YDR343C,YHR094C,YLR367W,train,0.015979,0.4786,0.045898438,0.029571533,0.0090789795,0.028182983,0.0090789795,3780806
21015700,YER053C,YDR122W,YLR096W,train,0.0203,0.477,0.036102295,0.026519775,0.021911621,0.028177897,0.021911621,3782968
21060743,YER170W,YJL110C,YKR034W,train,-0.032491,0.3116,0.03552246,0.023345947,0.025665283,0.028177897,0.023345947,3783748
24939766,YCR048W,YNR019W,YJR066W,train,0.047133999999999995,0.08567802224391569,0.03302002,0.039642334,0.0118255615,0.028162638,0.0118255615,3788657
19506816,YJL155C,YOR066W,YKR077W,train,0.029346,0.06324483179411652,0.037139893,0.01864624,0.028686523,0.028157553,0.01864624,3790509
23845161,YBR177C,YPL095C,YCR065W,train,0.038919,0.3602,0.03475952,0.018814087,0.030853271,0.028142294,0.018814087,3796543
21174770,YGR015C,YBL056W,YER089C,train,0.008367,0.3912,0.045806885,0.013946533,0.024627686,0.028127035,0.013946533,3802651
21622713,YKL127W,YIR018W,YOL028C,train,0.031605,0.2459,0.054260254,0.015991211,0.014053345,0.028101603,0.014053345,3811840
31557449,YLR174W,YNL009W,YOR230W,train,-0.038161,0.3027,0.035949707,0.020858765,0.027496338,0.028101603,0.020858765,3812562
20479578,YBR042C,YIR018W,YOL028C,test,0.052954,0.452,0.04107666,0.0041275024,0.0390625,0.028088888,0.0041275024,3817230
21469325,YJL155C,YDR122W,YLR096W,val,0.055017,0.3392,0.04058838,0.02444458,0.019226074,0.028086344,0.019226074,3818853
19483000,YJL139C,YAL051W,YOR363C,train,0.010559,0.4462,0.034576416,0.03604126,0.01361084,0.028076172,0.01361084,3821573
20474894,YBR042C,YFR023W,YHR015W,train,0.070873,0.4274,0.038146973,0.037231445,0.008834839,0.028071085,0.008834839,3824383
24939757,YCR048W,YNR019W,YGL014W,train,0.0354,0.7146615268239686,0.035736084,0.016189575,0.032287598,0.028071085,0.016189575,3824392
20827950,YDR178W,YMR119W,YNL008C,train,-0.047253,0.419,0.0368042,0.018417358,0.028961182,0.028060913,0.018417358,3828128
22385328,YOR334W,YJL110C,YKR034W,train,-0.031921,0.2679,0.025390625,0.0395813,0.019195557,0.028055826,0.019195557,3830101
18761137,YBR019C,YKR029C,YJL105W,train,0.041196,0.4953,0.044677734,0.015304565,0.024169922,0.028050741,0.015304565,3831200
30534787,YJR130C,YML082W,YER123W,train,0.003396,0.3029,0.038085938,0.035583496,0.010482788,0.028050741,0.010482788,3832225
3679174,YGR248W,YHR163W,YOR344C,train,0.012288,0.1737,0.038146973,0.026519775,0.019470215,0.028045654,0.019470215,3833537
5631628,YOR040W,YDR272W,YBR082C,train,0.060919,0.3472,0.07366943,-0.005622864,0.016082764,0.028043112,-0.005622864,3834709
20973380,YDR513W,YMR182C,YPL230W,train,-0.009363,0.3949,0.036987305,0.020690918,0.026428223,0.028035482,0.020690918,3837074
19248704,YGL027C,YML007W,YDR423C,val,0.010444,0.4101,0.04156494,0.037231445,0.0052948,0.028030396,0.0052948,3839380
21862485,YLR099C,YMR182C,YPL230W,train,-0.003612,0.2058,0.050231934,0.010375977,0.0234375,0.028015137,0.010375977,3845398
89177,YBR147W,YOL092W,YAL051W,train,-0.047934,0.4927,0.03414917,0.03363037,0.016159058,0.027979532,0.016159058,3859694
22222023,YOL136C,YJL110C,YKR034W,val,0.023098,0.3851,0.033996582,0.026367188,0.02355957,0.027974447,0.02355957,3860466
21717325,YKR093W,YMR182C,YPL230W,train,0.009896,0.3367,0.035461426,0.022613525,0.025817871,0.027964273,0.022613525,3864457
4011878,YJL139C,YKR061W,YLR367W,train,-0.030853,0.3309,0.019180298,0.038482666,0.0262146,0.027959188,0.019180298,3867006
23035404,YAL062W,YOR375C,YDR099W,train,-0.153925,0.09575,0.03555298,0.03314209,0.01512146,0.027938843,0.01512146,3875188
3626738,YGR121C,YPR138C,YER161C,val,-0.007572,0.3514,0.022735596,0.036743164,0.02432251,0.027933756,0.022735596,3877106
23399041,YBR001C,YDR001C,YLR131C,train,0.038092,0.3826,0.042297363,0.054534912,-0.013038635,0.027931213,-0.013038635,3878116
31168676,YLL012W,YLR020C,YER161C,train,1.4e-05,0.343,0.016494751,0.041992188,0.025299072,0.02792867,0.016494751,3878527
30159965,YJL133W,YKR052C,YOR315W,test,0.013676,0.3434,0.023529053,0.048339844,0.0119018555,0.027923584,0.0119018555,3880422
31557401,YLR174W,YNL009W,YDR043C,train,0.061653,0.4411,0.03387451,0.023147583,0.026733398,0.027918497,0.023147583,3883424
22022428,YMR015C,YJL110C,YKR034W,test,-0.07157,0.3265,0.047088623,0.01638794,0.020217896,0.027898153,0.01638794,3890776
3679135,YGR248W,YHR163W,YFL031W,train,0.054621,0.4985,0.044158936,0.026977539,0.012527466,0.02788798,0.012527466,3895417
21115739,YGL027C,YJR127C,YML081W,train,-0.00077,0.1388,0.03012085,0.039123535,0.014389038,0.027877808,0.014389038,3899433
21192915,YGR043C,YBL056W,YER089C,train,0.017185,0.4061,0.04840088,0.026153564,0.009063721,0.02787272,0.009063721,3901268
19312431,YGR043C,YLR266C,YOR172W,train,-0.065881,0.4651,0.037872314,0.026519775,0.019210815,0.027867636,0.019210815,3902837
24939794,YCR048W,YNR019W,YOR315W,train,0.047043,0.1898477237673038,0.046020508,0.025238037,0.012329102,0.027862549,0.012329102,3904669
27154879,YEL047C,YJR051W,YOR230W,train,-0.007734,0.4532,0.039642334,0.020629883,0.023208618,0.027826944,0.020629883,3918307
22431690,YPL212C,YDR259C,YOR028C,test,0.029702,0.4771,0.04598999,0.026885986,0.010604858,0.027826944,0.010604858,3919353
30978114,YKL220C,YLL051C,YCL033C,train,-0.011465,0.3476,0.06817627,0.014831543,0.00042152405,0.027809778,0.00042152405,3925752
24939736,YCR048W,YNR019W,YBR083W,train,-0.01287,0.7769063614029306,0.058135986,-0.000497818,0.025787354,0.027808508,-0.000497818,3926004
30534830,YJR130C,YML082W,YOR315W,train,-0.019706,0.2928,0.048095703,0.0154418945,0.019882202,0.0278066,0.0154418945,3927523
3288581,YFR015C,YLR258W,YDR099W,train,-0.02386,0.4471,0.05267334,0.024810791,0.0058135986,0.02776591,0.0058135986,3942586
18996714,YDR071C,YAL051W,YOR363C,train,-0.029585,0.2648,0.019195557,0.028656006,0.03543091,0.027760824,0.019195557,3944586
28889121,YGR243W,YHR162W,YCL033C,train,0.040296,0.3807,0.05709839,0.017944336,0.008224487,0.027755737,0.008224487,3947415
21470005,YJL155C,YDR259C,YOR028C,train,0.029923,0.3603,0.044799805,0.011962891,0.02645874,0.027740479,0.011962891,3952619
19444071,YIL124W,YPL089C,YBR182C,train,-0.010824,0.2341,0.04815674,0.015396118,0.01966858,0.027740479,0.015396118,3952942
21387914,YIL124W,YJR127C,YML081W,val,0.019538,0.4022,0.05630493,0.018127441,0.008743286,0.02772522,0.008743286,3958687
30534824,YJR130C,YML082W,YOR061W,train,0.023154,0.1084,0.06903076,0.005836487,0.008285522,0.02771759,0.005836487,3962104
21773555,YLL048C,YBL056W,YER089C,val,-0.024758,0.3605,0.054107666,0.0154418945,0.013595581,0.027715048,0.013595581,3963707
22463065,YPR003C,YBL056W,YER089C,test,0.124218,0.1479,0.0574646,0.0129852295,0.012634277,0.027694702,0.012634277,3971648
20498248,YBR068C,YJL110C,YKR034W,test,0.01829,0.3311,0.032592773,0.015457153,0.035003662,0.02768453,0.015457153,3974870
18804759,YBR068C,YAL051W,YOR363C,train,0.002041,0.3422,0.026977539,0.02142334,0.03463745,0.027679443,0.02142334,3976994
20399450,YBR018C,YDR259C,YOR028C,train,-0.024997,0.4603,0.039276123,0.035827637,0.00793457,0.027679443,0.00793457,3977527
2743246,YDR178W,YLR164W,YOR123C,val,-0.026575,0.1418,0.052612305,0.008972168,0.021453857,0.027679443,0.008972168,3977644
22349038,YOR245C,YJL110C,YKR034W,train,0.008225,0.2461,0.035705566,0.018798828,0.0284729,0.027659098,0.018798828,3985455
20410615,YBR018C,YMR119W,YNL008C,train,0.019663,0.4669,0.03515625,0.030029297,0.01776123,0.027648926,0.01776123,3990095
31319016,YLL062C,YPL273W,YDR099W,train,0.034604,0.4321,0.04727173,0.03338623,0.0022830963,0.027647018,0.0022830963,3990473
20225226,YPR167C,YAL051W,YOR363C,train,0.038309,0.4756,0.04156494,0.028564453,0.012802124,0.027643839,0.012802124,3991885
24626052,YCL040W,YDR516C,YDR247W,train,0.016217,0.3446,0.029418945,0.017471313,0.03604126,0.027643839,0.017471313,3992279
18838942,YBR092C,YLR266C,YOR172W,train,0.028411,0.0187,0.04220581,0.0184021,0.02230835,0.027638754,0.0184021,3994425
3049699,YDR530C,YCL050C,YNR032W,train,0.090707,0.3407,0.03781128,0.017227173,0.027862549,0.027633667,0.017227173,3995089
19209032,YER170W,YKR029C,YJL105W,train,-0.019571,0.2248,0.061431885,0.011550903,0.009857178,0.027613321,0.009857178,4003952
21599884,YKL069W,YFR023W,YHR015W,train,-0.015097,0.2808,0.014984131,0.01928711,0.048553467,0.027608236,0.014984131,4005491
3288595,YFR015C,YLR258W,YGR178C,train,0.049521,0.2244,0.05557251,0.015274048,0.011978149,0.027608236,0.011978149,4006237
3049647,YDR530C,YCL050C,YBL088C,train,0.003298,0.361,0.039154053,0.024169922,0.019485474,0.02760315,0.019485474,4008217
24939760,YCR048W,YNR019W,YHR006W,test,0.0878975,0.25283333108030026,0.05709839,0.009292603,0.016403198,0.027598063,0.009292603,4010112
21197830,YGR043C,YDR259C,YOR028C,train,0.005771,0.4398,0.034118652,0.034698486,0.013977051,0.027598063,0.013977051,4010787
4407158,YKL148C,YJL045W,YGL014W,train,-0.060226,0.1583,0.048675537,0.017807007,0.016235352,0.027572632,0.016235352,4019723
23913636,YBR183W,YPL087W,YCR073C,test,-0.031467,0.4573,0.04260254,0.016296387,0.023803711,0.027567545,0.016296387,4022744
22397285,YPL053C,YER045C,YIL036W,train,0.004283,0.3448,0.04336548,0.022521973,0.016784668,0.027557373,0.016784668,4025658
20698404,YCR098C,YJR127C,YML081W,train,-0.056095,0.3729,0.037963867,0.042907715,0.0016880035,0.027519861,0.0016880035,4041243
23035416,YAL062W,YOR375C,YGL014W,train,0.00847,0.4005,0.045959473,0.023651123,0.012863159,0.027491251,0.012863159,4053315
29787678,YIL111W,YNL052W,YGR178C,test,0.008721,0.3801,0.02798462,-0.0065841675,0.061065674,0.027488708,-0.0065841675,4053807
31818112,YLR432W,YML056C,YGR028W,train,0.107599,0.2384,0.06298828,0.0103302,0.009094238,0.027470907,0.009094238,4061074
22322820,YOR171C,YDR259C,YOR028C,train,0.007652,0.4694,0.04473877,0.024230957,0.013427734,0.02746582,0.013427734,4062702
20819649,YDR178W,YFR023W,YHR015W,train,-0.009975,0.3746,0.041259766,0.018844604,0.022277832,0.027460733,0.018844604,4065522
352632,YJL134W,YKR053C,YDL048C,train,0.111347,0.2896,0.040618896,0.02130127,0.020446777,0.027455648,0.020446777,4066553
20661553,YCR034W,YJL110C,YKR034W,train,0.018148,0.1096,0.042419434,0.0095825195,0.030334473,0.027445475,0.0095825195,4071126
175195,YDR147W,YLR133W,YOR061W,train,0.129974,0.06771,0.040222168,0.03427124,0.007843018,0.027445475,0.007843018,4071911
2743249,YDR178W,YLR164W,YOR304W,train,0.049379,0.4472,0.04336548,0.005241394,0.03366089,0.027422586,0.005241394,4080317
22331454,YOR171C,YJR127C,YML081W,test,0.079663,0.4025,0.059417725,0.017318726,0.0055236816,0.027420044,0.0055236816,4081302
2743215,YDR178W,YLR164W,YGR178C,test,0.014008,0.3709,0.036376953,0.023223877,0.022659302,0.027420044,0.022659302,4081377
34094878,YBR006W,YOR066W,YKR077W,test,-0.030093,2.025e-09,0.04550171,0.018188477,0.018554688,0.027414957,0.018188477,4083449
2743192,YDR178W,YLR164W,YBR083W,train,0.041629,0.4424,0.04168701,0.019851685,0.020645142,0.027394613,0.019851685,4091330
21363999,YIL043C,YFR023W,YHR015W,train,0.008803,0.4518,0.044036865,0.022476196,0.015609741,0.027374268,0.015609741,4100174
31953628,YML100W,YMR261C,YBL088C,train,0.027253,0.3513,0.02923584,0.026397705,0.026306152,0.027313232,0.026306152,4124094
89213,YBR147W,YOL092W,YKL020C,train,-0.009859,0.2439,0.038970947,0.029296875,0.01361084,0.027292887,0.01361084,4133767
89223,YBR147W,YOL092W,YLR367W,train,0.022694,0.3236,0.038635254,0.034362793,0.008865356,0.027287802,0.008865356,4135700
39008926,YMR009W,YOR066W,YKR077W,train,0.028743,0.4645,0.025817871,0.029754639,0.026245117,0.027272543,0.025817871,4142398
21650775,YKL148C,YDR122W,YLR096W,train,0.045437,0.05471,0.037628174,0.020187378,0.023986816,0.027267456,0.020187378,4144290
3049682,YDR530C,YCL050C,YKL101W,val,0.03791,0.4375,0.028503418,0.044311523,0.008926392,0.02724711,0.008926392,4152345
20689090,YCR098C,YDR122W,YLR096W,val,0.007122,0.3542,0.04168701,0.028167725,0.011871338,0.027242025,0.011871338,4154244
22475528,YPR003C,YIR018W,YOL028C,train,0.056645,0.3558,0.047943115,0.009124756,0.024627686,0.027231852,0.009124756,4157844
