run_id,cell_dataset.is_pert,cell_dataset.size,cell_dataset.aggregation,cell_dataset.node_embeddings,random_forest.max_depth,random_forest.n_estimators,random_forest.min_samples_split,num_params,test_mae,test_mse,test_pearson,test_r2,test_spearman,val_mae,val_mse,val_pearson,val_r2,val_spearman,val_rmse,test_rmse
nig1npn3,True,1000,sum,['esm2_t33_650M_UR50D_all'],10.0,200,10,12996.0,0.03925549478157347,0.00409666329691411,0.2901946484578116,0.05729561077643108,0.42459045904590453,0.031206673589174644,0.001658708348354323,0.41059179186182615,0.02680332264701968,0.5278323667361493,0.04072724331886855,0.06400518179736786
ydq84tzq,True,1000,sum,['esm2_t33_650M_UR50D_all'],10.0,500,10,32622.0,0.03931658968275102,0.00415604008530023,0.27061001317692934,0.04363211075880502,0.4253825382538253,0.030984487393292626,0.0016034469222024842,0.4265947926692987,0.0592262837842894,0.5052460403444292,0.04004306334688299,0.06446735674199951
73pglp9u,True,1000,sum,['esm2_t33_650M_UR50D_all'],500.0,100,2,100974.0,0.03980834141047963,0.004227299307879915,0.24787855905277104,0.02723428232386138,0.3842664266426642,0.032048039506637725,0.0016511819309032805,0.4362620199468106,0.031219219186633507,0.5201335737604381,0.04063473798246127,0.06501768457796628
nxmwjr0v,True,1000,sum,['esm2_t33_650M_UR50D_all'],500.0,200,2,201572.0,0.03966635306248718,0.004177107124913068,0.26537719885221195,0.03878426526319667,0.37755775577557754,0.03133235713880931,0.0015641394431464058,0.4495249572025057,0.08228875166808014,0.5050480199483276,0.039549202813032855,0.06463054328189628
w0ezov3y,True,1000,sum,['esm2_t33_650M_UR50D_all'],500.0,500,2,504594.0,0.039255431088981274,0.004105151556434894,0.28828659285434866,0.055342333456047,0.41690969096909686,0.031131280209330724,0.001562334813261427,0.43465602580556306,0.08334756336915816,0.49886138272466574,0.03952638123154493,0.064071456643617
etbdrd2x,True,1000,sum,['esm2_t33_650M_UR50D_all'],500.0,100,5,37594.0,0.0395671554025913,0.0040704428425059145,0.2933612953120494,0.06332933521667539,0.4162616261626162,0.032740921816748786,0.0018942502105352185,0.3820059778592999,-0.11139370148890416,0.4949069754206955,0.04352298485323839,0.06380002227668823
dkwk380h,True,1000,sum,['esm2_t33_650M_UR50D_all'],500.0,200,5,75116.0,0.039606555244630706,0.004147874312108911,0.27099776829005684,0.04551117908122704,0.3756495649564956,0.03145751767928988,0.0016998734597969455,0.40407610538292926,0.002650945456314502,0.4900164716987902,0.041229521702257785,0.06440399298264753
gc90vryp,True,1000,sum,['esm2_t33_650M_UR50D_all'],500.0,500,5,187796.0,0.03930748056113481,0.004091837875596906,0.28884760302286727,0.05840601344462404,0.42917491749174913,0.03103805415782129,0.001564379894479419,0.4355079026396976,0.08214767416124436,0.502389746146114,0.03955224259734736,0.0639674751385179
tlxiuhba,True,1000,sum,['esm2_t33_650M_UR50D_all'],500.0,100,10,19600.0,0.03984193899388748,0.004111275951487572,0.2844716571147079,0.053933017220112456,0.4104770477047704,0.031009264253387285,0.0017543366885930062,0.39909379418764096,-0.029303697657906413,0.5135508957445729,0.04188480259703997,0.06411923230581891
63aly80r,True,1000,sum,['esm2_t33_650M_UR50D_all'],500.0,200,10,39126.0,0.03852084007249208,0.004077106147973492,0.288920602114346,0.06179600751660452,0.4317911791179117,0.03141901729555857,0.001596138551195627,0.426218176831774,0.06351424820419027,0.4995394525658623,0.03995170273211928,0.0638522211671097
nqs2wrqz,True,1000,sum,['esm2_t33_650M_UR50D_all'],500.0,500,10,97874.0,0.039436106601887594,0.004126059566628868,0.28043792319130295,0.05053108304290321,0.4213261326132613,0.030742118897868504,0.0015229944127672051,0.44874346541511934,0.10642934690554497,0.5073582579028473,0.039025561017968786,0.06423441107871129
0h6z2u8q,True,1000,sum,['esm2_t33_650M_UR50D_no_dubious'],5.0,100,2,2790.0,0.0397421319630715,0.004208645825854543,0.2502440909289322,0.03152673159418984,0.3544205053136423,0.030323193350723497,0.001474474578325306,0.43179112736698505,0.13489688413800738,0.4939408759124419,0.038398887722501884,0.06487407668595017
miydjbu9,True,1000,sum,['esm2_t33_650M_UR50D_no_dubious'],5.0,200,2,5582.0,0.03961357909687999,0.004230166101360837,0.23769264745249571,0.026574589641893076,0.36736873687368726,0.031727658369658254,0.001717588847319807,0.36015945961977563,-0.007743019397346673,0.4975652492229092,0.041443803485199174,0.06503972710090992
wkd08nbf,True,1000,sum,['esm2_t33_650M_UR50D_no_dubious'],5.0,500,2,14102.0,0.0393373925011962,0.004188181897709633,0.25351465045175176,0.03623579198914462,0.3927872787278727,0.030647881462945305,0.0015355829150337475,0.4141397227561648,0.09904342605285,0.5071542368886819,0.039186514453747316,0.06471616411461385
j9j97xt9,True,1000,sum,['esm2_t33_650M_UR50D_no_dubious'],5.0,100,5,2124.0,0.03911069585322214,0.0041840377649461176,0.24818293201628264,0.037189419822956093,0.3803060306030603,0.030639945129315452,0.0015245028142298325,0.4282816839248281,0.10554433822213204,0.4870401651392011,0.039044882049121786,0.06468413843397867
mr3l61o3,True,1000,sum,['esm2_t33_650M_UR50D_no_dubious'],5.0,200,5,4254.0,0.03944620525546254,0.0042201487611739615,0.24151221089286767,0.028879731626499483,0.39938793879387935,0.030400468120015595,0.001493621037341783,0.430596268610291,0.12366328160842632,0.5310727004905406,0.03864739366816064,0.0649626720599912
95l9ph40,True,1000,sum,['esm2_t33_650M_UR50D_no_dubious'],5.0,500,5,10552.0,0.039340751704950834,0.004176356310862914,0.2586372856677701,0.038957038969325675,0.4027842784278427,0.03093116768801985,0.001637923388016361,0.3950952488852637,0.03899826599549161,0.5327948778748189,0.04047126620228679,0.06462473451290082
w88dhoma,True,1000,sum,['esm2_t33_650M_UR50D_no_dubious'],5.0,100,10,2000.0,0.039095363122535386,0.004162897960583376,0.25953578373903774,0.04205400959168204,0.39739093126770897,0.029992339587583582,0.0014190521479097407,0.45736934392740713,0.16741430963042023,0.5107006021643213,0.037670308572000585,0.0645205235609831
z280ln4b,True,1000,sum,['esm2_t33_650M_UR50D_no_dubious'],5.0,200,10,3860.0,0.039398124002518554,0.004238189269433509,0.24127590696845996,0.024728336921225447,0.4445844584458445,0.030562904458712,0.001514251439708376,0.4232436409706059,0.11155902044910726,0.5231398834103456,0.03891338381210732,0.0651013768628092
y9o8xq7h,True,1000,sum,['esm2_t33_650M_UR50D_no_dubious'],5.0,500,10,9892.0,0.03919187300218328,0.004189631172496352,0.2521842758835636,0.035902291868775804,0.4197659765976597,0.03075613382190292,0.001554021120512221,0.4139041201244601,0.08822536974668571,0.5014656509643061,0.0394210745732815,0.06472736030842254
673rnapv,True,1000,sum,['esm2_t33_650M_UR50D_no_dubious'],10.0,100,2,15072.0,0.040434899115905865,0.004274050955584214,0.2429593864522663,0.01647601875666116,0.36949294929492943,0.0300855975497658,0.0014981608480578903,0.4624377921093623,0.12099968573932084,0.5391735348765188,0.038706082830194666,0.06537622622623773
ylikwgv4,True,1000,sum,['esm2_t33_650M_UR50D_no_dubious'],10.0,200,2,31060.0,0.03913518878183287,0.004196988732268247,0.2616864491199216,0.034209205718355506,0.4363516351635162,0.03159691647386195,0.0016383347407436097,0.4144332125500241,0.0387569172931862,0.483355785648097,0.040476347917563035,0.06478417038342196
fje67q2p,True,1000,sum,['esm2_t33_650M_UR50D_no_dubious'],10.0,500,2,73538.0,0.03963067960098397,0.004210338607175579,0.2532264636305596,0.031137196925197563,0.394035403540354,0.031189386541958655,0.0015732188637735509,0.4322478109278032,0.07696167774613716,0.509782507600577,0.03966382311090991,0.06488712204417436
j5pwez75,True,1000,sum,['esm2_t33_650M_UR50D_no_dubious'],10.0,100,5,8562.0,0.03932581612930848,0.004225515449793886,0.25325822803827885,0.02764477513851804,0.41651365136513646,0.03065895177039307,0.0016123567616944609,0.4181063166000759,0.05399870643596105,0.532386835846488,0.04015416244543597,0.06500396487748948
e7x8y1up,True,1000,sum,['esm2_t33_650M_UR50D_no_dubious'],10.0,200,5,16742.0,0.039776830097196327,0.00420481908373423,0.25330488343596635,0.03240732302477278,0.4195379537953795,0.031440664654949976,0.0016968280648892043,0.406681052238839,0.004437738299300942,0.49539302548385433,0.04119257293359088,0.06484457636328754
767mlmf4,True,1000,sum,['esm2_t33_650M_UR50D_no_dubious'],10.0,500,5,43998.0,0.03965219259981434,0.004208675524534432,0.25265425528980473,0.03151989747728645,0.41318931893189315,0.031029970736877105,0.0015696403767578918,0.4291340029334222,0.0790612461705954,0.5065181713739311,0.03961868721648777,0.06487430558036388
yr3i5dmw,True,1000,sum,['esm2_t33_650M_UR50D_no_dubious'],10.0,100,10,6366.0,0.039312014811690166,0.004132375883132092,0.28126662644254274,0.0490776027688955,0.3787818781878187,0.03144682385554518,0.0016461489670592886,0.4180487539875857,0.03417215765533432,0.5205656182610237,0.04057276139307366,0.06428355841995753
6yb72bmw,True,1000,sum,['esm2_t33_650M_UR50D_no_dubious'],10.0,200,10,13200.0,0.03950841027184746,0.0041574873082756494,0.27187919154563267,0.04329908279135131,0.41141314131413137,0.030302568179464563,0.001487342144242987,0.4559619641978845,0.12734723117512714,0.5198815478017632,0.0385660750432681,0.06447858022844213
v7v8ew39,True,1000,sum,['esm2_t33_650M_UR50D_no_dubious'],10.0,500,10,32582.0,0.03976306384980903,0.0042136224551344035,0.25194507903214486,0.030381533679292527,0.3846384638463846,0.03051466263774021,0.0015489071846034313,0.44124881011972306,0.09122581611181546,0.516641214047372,0.03935615815350161,0.06491242142405723
00v8rf8o,True,1000,sum,['esm2_t33_650M_UR50D_no_dubious'],500.0,100,2,100920.0,0.03968806170055323,0.004239848658799072,0.25039390400885986,0.024346486247892152,0.4121452145214521,0.03214687010029447,0.0016402966099690797,0.4148572068825449,0.03760585019117113,0.4681082151482669,0.04050057542762917,0.06511412027201989
f3o6xnt8,True,1000,sum,['esm2_t33_650M_UR50D_no_dubious'],500.0,200,2,202086.0,0.039559976842656025,0.004248069525290026,0.24097955859825695,0.0224547401212134,0.3844104410441043,0.031194976948415557,0.001597314648552269,0.4411624905525967,0.06282420884865014,0.531216715324069,0.039966419010867976,0.06517721630516315
gi832ydi,True,1000,sum,['esm2_t33_650M_UR50D_no_dubious'],500.0,500,2,505180.0,0.039834933342821024,0.00419335022981409,0.2628560129965806,0.03504648034532287,0.407020702070207,0.03115203578196641,0.0015694772976519694,0.43401466191660504,0.07915692787629536,0.5008115835953642,0.03961662905462767,0.06475608257001106
aherfsg3,True,1000,sum,['esm2_t33_650M_UR50D_no_dubious'],500.0,100,5,37478.0,0.040512103791381954,0.004198038702123411,0.2486166657549692,0.0339675917219695,0.3613921392139214,0.03198682487713492,0.0017400486022340702,0.4001815288903685,-0.0209205975281912,0.5058761052411165,0.04171388979985048,0.0647922734754956
hf9d6rh3,True,1000,sum,['esm2_t33_650M_UR50D_no_dubious'],500.0,200,5,75144.0,0.03970330463979833,0.004104267620403778,0.2881708365122265,0.05554574055004824,0.43143114311431136,0.030896016324665675,0.0014922401911594968,0.45484595454943,0.12447345111041852,0.4989933963220668,0.03862952486323766,0.06406455822374628
rornrajm,True,1000,sum,['esm2_t33_650M_UR50D_no_dubious'],500.0,500,5,187080.0,0.03954286435705143,0.004147295442565675,0.27434062270894405,0.04564438574715146,0.3973357335733572,0.03144946171009978,0.0016398884259525503,0.4277681482087443,0.03784533974883142,0.5115406886932375,0.04049553587684142,0.0643994987757333
6d7lhlt2,True,1000,sum,['esm2_t33_650M_UR50D_no_dubious'],500.0,100,10,19572.0,0.03943500163957322,0.0040677550995509995,0.30324873257392326,0.06394782565561663,0.4472967296729672,0.03188831820763524,0.0016263102814108928,0.4304085500718674,0.04581190310861072,0.4983813332795707,0.04032753750740172,0.06377895498948692
8pcalyyv,True,1000,sum,['esm2_t33_650M_UR50D_no_dubious'],500.0,200,10,39094.0,0.04002251118819942,0.004138479113863295,0.27101587068457583,0.04767315676448925,0.3953915391539153,0.03181062178929905,0.0016963649190003451,0.4139487757022571,0.004709475064003876,0.49280075848034127,0.04118695083397587,0.06433101206932233
qosxwtyy,True,1000,sum,['esm2_t33_650M_UR50D_no_dubious'],500.0,500,10,97454.0,0.039299118976432096,0.004120009396085998,0.2819766255165773,0.05192331909281489,0.4442724272427242,0.03108101362385155,0.0015684823563076114,0.4413217907540131,0.07974067945109808,0.5027197801396168,0.03960406994625188,0.06418729933628613
q09455zh,True,1000,sum,['normalized_chrom_pathways'],5.0,100,2,4430.0,0.04102361360522519,0.0047268916694934385,0.008980395277459145,-0.087729501121657,0.15737173717371736,0.030019970529263373,0.0016257616810050248,0.2787463354485804,0.046133777712253354,0.33524252998209686,0.04032073512480923,0.06875239391827341
hjcmlaj4,True,1000,sum,['normalized_chrom_pathways'],5.0,200,2,8840.0,0.04082143590146913,0.004759273315897894,-0.0034469700864082145,-0.0951810093329275,0.15134713471347133,0.030168977336067115,0.001621570963850525,0.28916533052342125,0.04859255355101477,0.35532659864125915,0.04026873432143758,0.06898748666169753
5u1gii1b,True,1000,sum,['normalized_chrom_pathways'],5.0,500,2,22268.0,0.04060091502414892,0.004648861698029616,0.03565656854019688,-0.06977362062609727,0.1711251125112511,0.03002825020017037,0.0016328637833166884,0.27706270398083777,0.04196683517603872,0.3287198581468685,0.04040870925081236,0.06818256153907402
tl0fnyi1,True,1000,sum,['normalized_chrom_pathways'],5.0,100,5,3756.0,0.040902618510455194,0.0046065177678025265,0.053072312915091416,-0.06002963973508235,0.1836303630363036,0.030410081211834104,0.001675788636386803,0.24915374681229305,0.01678198310415613,0.3210990732059853,0.04093639745247257,0.06787133244457874
998cap5r,True,1000,sum,['normalized_chrom_pathways'],5.0,200,5,7366.0,0.04116034506780461,0.004730191299530681,0.009345640168943445,-0.08848879606329052,0.1683168316831683,0.030089254159299153,0.0016244270804371414,0.2842996388145315,0.04691681400645553,0.33925094284864016,0.04030418192244003,0.06877638620580963
6g7ohiat,True,1000,sum,['normalized_chrom_pathways'],5.0,500,5,18550.0,0.041124509354821426,0.004728583385307254,0.006433901349398433,-0.08811879060126948,0.156039603960396,0.02988775948515405,0.001607251497157551,0.29019634444689146,0.05699406513736127,0.34177120243538894,0.04009054124301081,0.0687646957770283
i4jmixgw,True,1000,sum,['normalized_chrom_pathways'],5.0,100,10,3354.0,0.04114189019563872,0.004661357625312323,0.030214074152742923,-0.07264912311264538,0.1775097509750975,0.030182031180762948,0.0016159432909807398,0.2848713610453872,0.05189441945380491,0.32844983033400255,0.040198797133505625,0.0682741358444933
9goremg3,True,1000,sum,['normalized_chrom_pathways'],5.0,200,10,6734.0,0.04124516889034216,0.004746130138681647,-0.003966213639196425,-0.09215656481501155,0.15134713471347133,0.029982806901321317,0.001601908656019908,0.2964271660278841,0.06012881468386111,0.35764283721384255,0.04002385108931808,0.06889216311512977
zotrcrmt,True,1000,sum,['normalized_chrom_pathways'],5.0,500,10,16630.0,0.04114195889784403,0.004725850489058431,0.0064032703251867655,-0.08748990970422343,0.1613081308130813,0.03006484211713318,0.0016185385007397403,0.28507096937885573,0.05037175905542968,0.3311921127891078,0.04023106387780145,0.06874482154357833
rg7tvqbv,True,1000,sum,['normalized_chrom_pathways'],10.0,100,2,28168.0,0.04083974363144047,0.004670858483531426,0.08596513668206625,-0.0748354147591388,0.21674167416741671,0.030916469333460424,0.0017811832014917744,0.23234353023284565,-0.04505507262235797,0.30444135746118867,0.042204066172488335,0.0683436791776052
3cnrb0mw,True,1000,sum,['normalized_chrom_pathways'],10.0,200,2,56964.0,0.04048941573605689,0.004544545453775928,0.11755319012017576,-0.04576886988191364,0.251029102910291,0.030920707754803045,0.0017783272537756597,0.24400111361685825,-0.04337943215742968,0.3458756251909512,0.042170217615939094,0.0674132439048584
lr046ad6,True,1000,sum,['normalized_chrom_pathways'],10.0,500,2,143012.0,0.0405969266237199,0.004538538476380024,0.12447107415688596,-0.04438657323055062,0.244020402040204,0.03152322706489027,0.0017731885405346595,0.2437193728534241,-0.040364448446174706,0.3177987332709571,0.042109245309488265,0.0673686757802172
3kfah4tm,True,1000,sum,['normalized_chrom_pathways'],10.0,100,5,17304.0,0.041506699176684314,0.004611590019936303,0.11106727999071778,-0.06119684191968977,0.24051605160516049,0.03147548582768079,0.001821503615438058,0.23356725338939377,-0.06871184924674245,0.30410532284962205,0.04267907702186234,0.06790868883976706
izl1nogq,True,1000,sum,['normalized_chrom_pathways'],10.0,200,5,35654.0,0.04059250597816037,0.0045701178319268124,0.11553283278796472,-0.051653462141151074,0.23755175517551752,0.03178483056184102,0.001810519164624028,0.22458589512694233,-0.06226705680003697,0.306661586144753,0.04255019582356852,0.0676026466340395
uv9c18tm,True,1000,sum,['normalized_chrom_pathways'],10.0,500,5,89396.0,0.04096206399051974,0.004648446925034348,0.09267635019772436,-0.06967817506593499,0.24278427842784273,0.0312999149195941,0.001730910673489551,0.2651489637531899,-0.0155591957477772,0.3249214669125543,0.04160421461209851,0.06817951983575675
1jnea9v1,True,1000,sum,['normalized_chrom_pathways'],10.0,100,10,12702.0,0.04149144685619205,0.004682121866567938,0.08924841420871703,-0.07742729011145877,0.2323072307230723,0.03163973332503563,0.0017965388464190697,0.23310699343097507,-0.05406453027456215,0.2982667214736541,0.04238559715775006,0.06842603208259221
