unit_id,reaction_id,gene_id,uniprot,sequence_length,substrate_met_id,substrate_name,smiles,smiles_source
490,r_0460,YJL101C,P32477,678,s_0434,ATP,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N,smilesDB
490,r_0460,YJL101C,P32477,678,s_0981,L-cysteine,C(C(C(=O)O)N)S,smilesDB
490,r_0460,YJL101C,P32477,678,s_0991,L-glutamate,C(CC(=O)O)C(C(=O)O)N,smilesDB
491,r_0462,YJL167W,P08524,352,s_0745,geranyl diphosphate,CC(=CCCC(=CCOP(=O)(O)OP(=O)(O)O)C)C,smilesDB
491,r_0462,YJL167W,P08524,352,s_0943,isopentenyl diphosphate,CC(=C)CCOP(=O)(O)OP(=O)(O)O,smilesDB
492,r_0463,YPR184W,Q06625,1536,s_0773,glycogen,C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3C(OC(C(C3O)O)O)CO)O)O)OC4C(C(C(C(O4)CO)O)O)O)O)O)O)O,smilesDB
492,r_0463,YPR184W,Q06625,1536,s_0803,H2O,O,smilesDB
493,r_0464,YIL099W,P08019,549,s_0774,glycogen,C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3C(OC(C(C3O)O)O)CO)O)O)OC4C(C(C(C(O4)CO)O)O)O)O)O)O)O,smilesDB
493,r_0464,YIL099W,P08019,549,s_0810,H2O,O,smilesDB
494,r_0466,YNL241C,P11412,505,s_0568,D-glucose 6-phosphate,C(C(C(C(C(C=O)O)O)O)O)OP(=O)(O)O,smilesDB
494,r_0466,YNL241C,P11412,505,s_1207,NADP(+),C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)([O-])OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)([O-])[O-])O)O)O)C(=O)N,smilesDB
495,r_0467,YBR196C,P12709,554,s_0568,D-glucose 6-phosphate,C(C(C(C(C(C=O)O)O)O)O)OP(=O)(O)O,smilesDB
496,r_0468,YDR300C,P32264,428,s_0434,ATP,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N,smilesDB
496,r_0468,YDR300C,P32264,428,s_0991,L-glutamate,C(CC(=O)O)C(C(=O)O)N,smilesDB
497,r_0469,YMR250W,Q04792,585,s_0794,H+,[H+],smilesDB
497,r_0469,YMR250W,Q04792,585,s_0991,L-glutamate,C(CC(=O)O)C(C(=O)O)N,smilesDB
498,r_0470,YDL215C,P33327,1092,s_0803,H2O,O,smilesDB
498,r_0470,YDL215C,P33327,1092,s_0991,L-glutamate,C(CC(=O)O)C(C(=O)O)N,smilesDB
498,r_0470,YDL215C,P33327,1092,s_1198,NAD,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N,smilesDB
499,r_0471,YAL062W,P39708,457,s_0180,2-oxoglutarate,C(CC(=O)O)C(=O)C(=O)O,smilesDB
499,r_0471,YAL062W,P39708,457,s_0419,ammonium,[NH4+],smilesDB
499,r_0471,YAL062W,P39708,457,s_0794,H+,[H+],smilesDB
499,r_0471,YAL062W,P39708,457,s_1212,NADPH,C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O,smilesDB
500,r_0471,YOR375C,P07262,454,s_0180,2-oxoglutarate,C(CC(=O)O)C(=O)C(=O)O,smilesDB
500,r_0471,YOR375C,P07262,454,s_0419,ammonium,[NH4+],smilesDB
500,r_0471,YOR375C,P07262,454,s_0794,H+,[H+],smilesDB
500,r_0471,YOR375C,P07262,454,s_1212,NADPH,C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O,smilesDB
501,r_0472,YDL171C,Q12680,2145,s_0180,2-oxoglutarate,C(CC(=O)O)C(=O)C(=O)O,smilesDB
501,r_0472,YDL171C,Q12680,2145,s_0794,H+,[H+],smilesDB
501,r_0472,YDL171C,Q12680,2145,s_0999,L-glutamine,C(CC(=O)N)C(C(=O)O)N,smilesDB
501,r_0472,YDL171C,Q12680,2145,s_1203,NADH,C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O,smilesDB
502,r_0473,YOR323C,P54885,456,s_0794,H+,[H+],smilesDB
502,r_0473,YOR323C,P54885,456,s_0986,L-gamma-glutamyl phosphate,C(CC(=O)OP(=O)(O)O)C(C(=O)O)N,smilesDB
502,r_0473,YOR323C,P54885,456,s_1212,NADPH,C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O,smilesDB
503,r_0475,YFL060C,P43544,222,s_0803,H2O,O,smilesDB
503,r_0475,YFL060C,P43544,222,s_0999,L-glutamine,C(CC(=O)N)C(C(=O)O)N,smilesDB
504,r_0475,YNL334C,P53823,222,s_0803,H2O,O,smilesDB
504,r_0475,YNL334C,P53823,222,s_0999,L-glutamine,C(CC(=O)N)C(C(=O)O)N,smilesDB
505,r_0476,YPR035W,P32288,370,s_0419,ammonium,[NH4+],smilesDB
505,r_0476,YPR035W,P32288,370,s_0434,ATP,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N,smilesDB
505,r_0476,YPR035W,P32288,370,s_0991,L-glutamate,C(CC(=O)O)C(C(=O)O)N,smilesDB
506,r_0477,YKL104C,P14742,717,s_0557,D-fructose 6-phosphate,C(C(C(C(C(=O)CO)O)O)O)OP(=O)(O)O,smilesDB
506,r_0477,YKL104C,P14742,717,s_0999,L-glutamine,C(CC(=O)N)C(C(=O)O)N,smilesDB
507,r_0478,YOR168W,P13188,809,s_0434,ATP,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N,smilesDB
507,r_0478,YOR168W,P13188,809,s_0999,L-glutamine,C(CC(=O)N)C(C(=O)O)N,smilesDB
507,r_0478,YOR168W,P13188,809,s_1590,tRNA(Gln),[*]OP(=O)([O-])OC[C@H]1O[C@@H](N2C=CC(N)=NC2=O)[C@H](O)[C@@H]1OP(=O)([O-])OC[C@H]1O[C@@H](N2C=CC(N)=NC2=O)[C@H](O)[C@@H]1OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C(N)N=CN=C32)[C@H](O)[C@@H]1O,metanetx
508,r_0479,YGL245W,P46655,708,s_0434,ATP,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N,smilesDB
508,r_0479,YGL245W,P46655,708,s_0991,L-glutamate,C(CC(=O)O)C(C(=O)O)N,smilesDB
508,r_0479,YGL245W,P46655,708,s_1591,tRNA(Glu),[*]OP(=O)([O-])OC[C@H]1O[C@@H](N2C=CC(N)=NC2=O)[C@H](O)[C@@H]1OP(=O)([O-])OC[C@H]1O[C@@H](N2C=CC(N)=NC2=O)[C@H](O)[C@@H]1OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C(N)N=CN=C32)[C@H](O)[C@@H]1O,metanetx
509,r_0480,YOL033W,P48525,536,s_0437,ATP,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N,smilesDB
509,r_0480,YOL033W,P48525,536,s_0993,L-glutamate,C(CC(=O)O)C(C(=O)O)N,smilesDB
509,r_0480,YOL033W,P48525,536,s_1592,tRNA(Glu),[*]OP(=O)([O-])OC[C@H]1O[C@@H](N2C=CC(N)=NC2=O)[C@H](O)[C@@H]1OP(=O)([O-])OC[C@H]1O[C@@H](N2C=CC(N)=NC2=O)[C@H](O)[C@@H]1OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C(N)N=CN=C32)[C@H](O)[C@@H]1O,metanetx
510,r_0481,YCL035C,P25373,110,s_0754,glutathione disulfide,C(CC(=O)NC(CSSCC(C(=O)NCC(=O)O)NC(=O)CCC(C(=O)O)N)C(=O)NCC(=O)O)C(C(=O)O)N,smilesDB
510,r_0481,YCL035C,P25373,110,s_0794,H+,[H+],smilesDB
510,r_0481,YCL035C,P25373,110,s_1212,NADPH,C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O,smilesDB
510,r_0481,YPL091W,P41921,483,s_0754,glutathione disulfide,C(CC(=O)NC(CSSCC(C(=O)NCC(=O)O)NC(=O)CCC(C(=O)O)N)C(=O)NCC(=O)O)C(C(=O)O)N,smilesDB
510,r_0481,YPL091W,P41921,483,s_0794,H+,[H+],smilesDB
510,r_0481,YPL091W,P41921,483,s_1212,NADPH,C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O,smilesDB
511,r_0481,YDR098C,Q03835,250,s_0754,glutathione disulfide,C(CC(=O)NC(CSSCC(C(=O)NCC(=O)O)NC(=O)CCC(C(=O)O)N)C(=O)NCC(=O)O)C(C(=O)O)N,smilesDB
511,r_0481,YDR098C,Q03835,250,s_0794,H+,[H+],smilesDB
511,r_0481,YDR098C,Q03835,250,s_1212,NADPH,C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O,smilesDB
511,r_0481,YPL091W,P41921,483,s_0754,glutathione disulfide,C(CC(=O)NC(CSSCC(C(=O)NCC(=O)O)NC(=O)CCC(C(=O)O)N)C(=O)NCC(=O)O)C(C(=O)O)N,smilesDB
511,r_0481,YPL091W,P41921,483,s_0794,H+,[H+],smilesDB
511,r_0481,YPL091W,P41921,483,s_1212,NADPH,C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O,smilesDB
512,r_0481,YDR513W,P17695,143,s_0754,glutathione disulfide,C(CC(=O)NC(CSSCC(C(=O)NCC(=O)O)NC(=O)CCC(C(=O)O)N)C(=O)NCC(=O)O)C(C(=O)O)N,smilesDB
512,r_0481,YDR513W,P17695,143,s_0794,H+,[H+],smilesDB
512,r_0481,YDR513W,P17695,143,s_1212,NADPH,C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O,smilesDB
512,r_0481,YPL091W,P41921,483,s_0754,glutathione disulfide,C(CC(=O)NC(CSSCC(C(=O)NCC(=O)O)NC(=O)CCC(C(=O)O)N)C(=O)NCC(=O)O)C(C(=O)O)N,smilesDB
512,r_0481,YPL091W,P41921,483,s_0794,H+,[H+],smilesDB
512,r_0481,YPL091W,P41921,483,s_1212,NADPH,C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O,smilesDB
513,r_0481,YER174C,P32642,244,s_0754,glutathione disulfide,C(CC(=O)NC(CSSCC(C(=O)NCC(=O)O)NC(=O)CCC(C(=O)O)N)C(=O)NCC(=O)O)C(C(=O)O)N,smilesDB
513,r_0481,YER174C,P32642,244,s_0794,H+,[H+],smilesDB
513,r_0481,YER174C,P32642,244,s_1212,NADPH,C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O,smilesDB
513,r_0481,YPL091W,P41921,483,s_0754,glutathione disulfide,C(CC(=O)NC(CSSCC(C(=O)NCC(=O)O)NC(=O)CCC(C(=O)O)N)C(=O)NCC(=O)O)C(C(=O)O)N,smilesDB
513,r_0481,YPL091W,P41921,483,s_0794,H+,[H+],smilesDB
513,r_0481,YPL091W,P41921,483,s_1212,NADPH,C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O,smilesDB
514,r_0482,YPL059W,Q02784,150,s_0756,glutathione disulfide,C(CC(=O)NC(CSSCC(C(=O)NCC(=O)O)NC(=O)CCC(C(=O)O)N)C(=O)NCC(=O)O)C(C(=O)O)N,smilesDB
514,r_0482,YPL059W,Q02784,150,s_0799,H+,[H+],smilesDB
514,r_0482,YPL059W,Q02784,150,s_1214,NADPH,C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O,smilesDB
514,r_0482,YPL091W,P41921,483,s_0756,glutathione disulfide,C(CC(=O)NC(CSSCC(C(=O)NCC(=O)O)NC(=O)CCC(C(=O)O)N)C(=O)NCC(=O)O)C(C(=O)O)N,smilesDB
514,r_0482,YPL091W,P41921,483,s_0799,H+,[H+],smilesDB
514,r_0482,YPL091W,P41921,483,s_1214,NADPH,C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O,smilesDB
515,r_0483,YNL229C,P23202,354,s_0750,glutathione,C(CC(=O)NC(CS)C(=O)NCC(=O)O)C(C(=O)O)N,smilesDB
515,r_0483,YNL229C,P23202,354,s_0837,hydrogen peroxide,OO,smilesDB
516,r_0483,YBR244W,P38143,162,s_0750,glutathione,C(CC(=O)NC(CS)C(=O)NCC(=O)O)C(C(=O)O)N,smilesDB
516,r_0483,YBR244W,P38143,162,s_0837,hydrogen peroxide,OO,smilesDB
517,r_0483,YCL035C,P25373,110,s_0750,glutathione,C(CC(=O)NC(CS)C(=O)NCC(=O)O)C(C(=O)O)N,smilesDB
517,r_0483,YCL035C,P25373,110,s_0837,hydrogen peroxide,OO,smilesDB
518,r_0483,YDR513W,P17695,143,s_0750,glutathione,C(CC(=O)NC(CS)C(=O)NCC(=O)O)C(C(=O)O)N,smilesDB
518,r_0483,YDR513W,P17695,143,s_0837,hydrogen peroxide,OO,smilesDB
519,r_0483,YIR037W,P40581,163,s_0750,glutathione,C(CC(=O)NC(CS)C(=O)NCC(=O)O)C(C(=O)O)N,smilesDB
519,r_0483,YIR037W,P40581,163,s_0837,hydrogen peroxide,OO,smilesDB
520,r_0483,YKL026C,P36014,167,s_0750,glutathione,C(CC(=O)NC(CS)C(=O)NCC(=O)O)C(C(=O)O)N,smilesDB
520,r_0483,YKL026C,P36014,167,s_0837,hydrogen peroxide,OO,smilesDB
521,r_0484,YPL059W,Q02784,150,s_0752,glutathione,C(CC(=O)NC(CS)C(=O)NCC(=O)O)C(C(=O)O)N,smilesDB
521,r_0484,YPL059W,Q02784,150,s_0838,hydrogen peroxide,OO,smilesDB
522,r_0485,YOL049W,Q08220,491,s_0434,ATP,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N,smilesDB
522,r_0485,YOL049W,Q08220,491,s_0988,L-gamma-glutamyl-L-cysteine,C(CC(=O)NC(CS)C(=O)O)C(C(=O)O)N,smilesDB
522,r_0485,YOL049W,Q08220,491,s_1003,L-glycine,C(C(=O)O)N,smilesDB
523,r_0486,YGR192C,P00359,332,s_0764,glyceraldehyde 3-phosphate,C(C(C=O)O)OP(=O)(O)O,smilesDB
523,r_0486,YGR192C,P00359,332,s_1198,NAD,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N,smilesDB
523,r_0486,YGR192C,P00359,332,s_1322,phosphate,[O-]P(=O)([O-])[O-],smilesDB
524,r_0486,YJL052W,P00360,332,s_0764,glyceraldehyde 3-phosphate,C(C(C=O)O)OP(=O)(O)O,smilesDB
524,r_0486,YJL052W,P00360,332,s_1198,NAD,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N,smilesDB
524,r_0486,YJL052W,P00360,332,s_1322,phosphate,[O-]P(=O)([O-])[O-],smilesDB
525,r_0486,YJR009C,P00358,332,s_0764,glyceraldehyde 3-phosphate,C(C(C=O)O)OP(=O)(O)O,smilesDB
525,r_0486,YJR009C,P00358,332,s_1198,NAD,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N,smilesDB
525,r_0486,YJR009C,P00358,332,s_1322,phosphate,[O-]P(=O)([O-])[O-],smilesDB
526,r_0487,YOR120W,P14065,312,s_0765,glycerol,C(C(CO)O)O,smilesDB
526,r_0487,YOR120W,P14065,312,s_1207,NADP(+),C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)([O-])OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)([O-])[O-])O)O)O)C(=O)N,smilesDB
527,r_0488,YHL032C,P32190,709,s_0434,ATP,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N,smilesDB
527,r_0488,YHL032C,P32190,709,s_0765,glycerol,C(C(CO)O)O,smilesDB
528,r_0489,YER062C,P40106,250,s_0767,glycerol 3-phosphate,C(C(COP(=O)(O)O)O)O,smilesDB
528,r_0489,YER062C,P40106,250,s_0803,H2O,O,smilesDB
529,r_0489,YIL053W,P41277,250,s_0767,glycerol 3-phosphate,C(C(COP(=O)(O)O)O)O,smilesDB
529,r_0489,YIL053W,P41277,250,s_0803,H2O,O,smilesDB
530,r_0490,YIL155C,P32191,649,s_0688,FAD,CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)CC(C(C(COP(=O)(O)OP(=O)(O)OCC4C(C(C(O4)N5C=NC6=C(N=CN=C65)N)O)O)O)O)O,smilesDB
530,r_0490,YIL155C,P32191,649,s_0770,glycerol 3-phosphate,C(C(COP(=O)(O)O)O)O,smilesDB
530,r_0490,YIL155C,P32191,649,s_0799,H+,[H+],smilesDB
531,r_0491,YDL022W,Q00055,391,s_0629,dihydroxyacetone phosphate,C(C(=O)COP(=O)(O)O)O,smilesDB
531,r_0491,YDL022W,Q00055,391,s_0794,H+,[H+],smilesDB
531,r_0491,YDL022W,Q00055,391,s_1203,NADH,C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O,smilesDB
532,r_0491,YOL059W,P41911,440,s_0629,dihydroxyacetone phosphate,C(C(=O)COP(=O)(O)O)O,smilesDB
532,r_0491,YOL059W,P41911,440,s_0794,H+,[H+],smilesDB
532,r_0491,YOL059W,P41911,440,s_1203,NADH,C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O,smilesDB
533,r_0492,YOL059W,P41911,440,s_0632,dihydroxyacetone phosphate,C(C(=O)COP(=O)(O)O)O,smilesDB
533,r_0492,YOL059W,P41911,440,s_0799,H+,[H+],smilesDB
533,r_0492,YOL059W,P41911,440,s_1205,NADH,C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O,smilesDB
534,r_0497,YPL110C,Q02979,1223,s_0803,H2O,O,smilesDB
534,r_0497,YPL110C,Q02979,1223,s_1433,sn-glycero-3-phosphocholine,C[N+](C)(C)CCOP(=O)([O-])OCC(CO)O,smilesDB
535,r_0499,YDR408C,P04161,214,s_0120,10-formyl-THF,C1C(NC2=C(N1)N=C(NC2=O)N)CN(C=O)C3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,smilesDB
536,r_0501,YAL044C,P39726,170,s_1005,L-glycine,C(C(=O)O)N,smilesDB
536,r_0501,YAL044C,P39726,170,s_1200,NAD,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N,smilesDB
536,r_0501,YAL044C,P39726,170,s_1488,THF,C1CCOC1,smilesDB
536,r_0501,YDR019C,P48015,400,s_1005,L-glycine,C(C(=O)O)N,smilesDB
536,r_0501,YDR019C,P48015,400,s_1200,NAD,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N,smilesDB
536,r_0501,YDR019C,P48015,400,s_1488,THF,C1CCOC1,smilesDB
536,r_0501,YFL018C,P09624,499,s_1005,L-glycine,C(C(=O)O)N,smilesDB
536,r_0501,YFL018C,P09624,499,s_1200,NAD,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N,smilesDB
536,r_0501,YFL018C,P09624,499,s_1488,THF,C1CCOC1,smilesDB
536,r_0501,YMR189W,P49095,1034,s_1005,L-glycine,C(C(=O)O)N,smilesDB
536,r_0501,YMR189W,P49095,1034,s_1200,NAD,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N,smilesDB
536,r_0501,YMR189W,P49095,1034,s_1488,THF,C1CCOC1,smilesDB
537,r_0502,YLR058C,P37291,469,s_1039,L-serine,C(C(C(=O)O)N)O,smilesDB
537,r_0502,YLR058C,P37291,469,s_1487,THF,C1CCOC1,smilesDB
538,r_0503,YBR263W,P37292,490,s_1042,L-serine,C(C(C(=O)O)N)O,smilesDB
538,r_0503,YBR263W,P37292,490,s_1488,THF,C1CCOC1,smilesDB
539,r_0504,YAL044C,P39726,170,s_0799,H+,[H+],smilesDB
539,r_0504,YAL044C,P39726,170,s_1005,L-glycine,C(C(=O)O)N,smilesDB
539,r_0504,YAL044C,P39726,170,s_1097,lipoamide,C1CSSC1CCCCC(=O)N,smilesDB
539,r_0504,YDR019C,P48015,400,s_0799,H+,[H+],smilesDB
539,r_0504,YDR019C,P48015,400,s_1005,L-glycine,C(C(=O)O)N,smilesDB
539,r_0504,YDR019C,P48015,400,s_1097,lipoamide,C1CSSC1CCCCC(=O)N,smilesDB
539,r_0504,YFL018C,P09624,499,s_0799,H+,[H+],smilesDB
539,r_0504,YFL018C,P09624,499,s_1005,L-glycine,C(C(=O)O)N,smilesDB
539,r_0504,YFL018C,P09624,499,s_1097,lipoamide,C1CSSC1CCCCC(=O)N,smilesDB
539,r_0504,YMR189W,P49095,1034,s_0799,H+,[H+],smilesDB
539,r_0504,YMR189W,P49095,1034,s_1005,L-glycine,C(C(=O)O)N,smilesDB
539,r_0504,YMR189W,P49095,1034,s_1097,lipoamide,C1CSSC1CCCCC(=O)N,smilesDB
540,r_0505,YAL044C,P39726,170,s_0627,dihydrolipoamide,C(CCC(=O)N)CC(CCS)S,smilesDB
540,r_0505,YAL044C,P39726,170,s_1200,NAD,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N,smilesDB
540,r_0505,YDR019C,P48015,400,s_0627,dihydrolipoamide,C(CCC(=O)N)CC(CCS)S,smilesDB
540,r_0505,YDR019C,P48015,400,s_1200,NAD,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N,smilesDB
540,r_0505,YFL018C,P09624,499,s_0627,dihydrolipoamide,C(CCC(=O)N)CC(CCS)S,smilesDB
540,r_0505,YFL018C,P09624,499,s_1200,NAD,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N,smilesDB
540,r_0505,YMR189W,P49095,1034,s_0627,dihydrolipoamide,C(CCC(=O)N)CC(CCS)S,smilesDB
540,r_0505,YMR189W,P49095,1034,s_1200,NAD,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N,smilesDB
541,r_0505,YDR148C,P19262,463,s_0627,dihydrolipoamide,C(CCC(=O)N)CC(CCS)S,smilesDB
541,r_0505,YDR148C,P19262,463,s_1200,NAD,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N,smilesDB
541,r_0505,YFL018C,P09624,499,s_0627,dihydrolipoamide,C(CCC(=O)N)CC(CCS)S,smilesDB
541,r_0505,YFL018C,P09624,499,s_1200,NAD,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N,smilesDB
541,r_0505,YIL125W,P20967,1014,s_0627,dihydrolipoamide,C(CCC(=O)N)CC(CCS)S,smilesDB
541,r_0505,YIL125W,P20967,1014,s_1200,NAD,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N,smilesDB
542,r_0506,YAL044C,P39726,170,s_1005,L-glycine,C(C(=O)O)N,smilesDB
542,r_0506,YDR019C,P48015,400,s_1005,L-glycine,C(C(=O)O)N,smilesDB
542,r_0506,YFL018C,P09624,499,s_1005,L-glycine,C(C(=O)O)N,smilesDB
542,r_0506,YMR189W,P49095,1034,s_1005,L-glycine,C(C(=O)O)N,smilesDB
543,r_0507,YAL044C,P39726,170,s_0799,H+,[H+],smilesDB
543,r_0507,YAL044C,P39726,170,s_1488,THF,C1CCOC1,smilesDB
543,r_0507,YDR019C,P48015,400,s_0799,H+,[H+],smilesDB
543,r_0507,YDR019C,P48015,400,s_1488,THF,C1CCOC1,smilesDB
543,r_0507,YFL018C,P09624,499,s_0799,H+,[H+],smilesDB
543,r_0507,YFL018C,P09624,499,s_1488,THF,C1CCOC1,smilesDB
543,r_0507,YMR189W,P49095,1034,s_0799,H+,[H+],smilesDB
543,r_0507,YMR189W,P49095,1034,s_1488,THF,C1CCOC1,smilesDB
